order,Target 1,attribute a,attribute b,Target 2,attribute a,attribute b,Target 3,attribute a,attribute b,Target 4,attribute a,attribute b,Target 5,attribute a,attribute b
151,5.693141445,5.312269558,5.887869611,5.822373862,5.598080116,5.437023264,5.87002049,5.357518796,5.465225724,5.851257424,5.251214769,5.884268369,5.837635884,5.325729365,5.885385651
152,5.70057588,5.780748102,5.85573412,5.913599519,5.441661134,5.562369574,5.895048713,5.384633306,5.378426653,5.823769248,5.452792185,5.792842899,5.8689738,5.266638968,5.736259046
153,6.083201971,5.815485242,5.681233205,6.00194001,5.310182761,5.671033718,5.977437627,5.763238478,5.637581515,5.639377319,5.484524391,5.760788237,6.006337639,5.808998592,5.754862072
154,5.660745799,5.835970225,5.776670374,6.083897698,5.398837538,5.765868397,5.92730749,5.429090923,5.62397176,6.017010148,5.68878307,5.291695035,5.741081354,5.295478739,5.829506544
155,5.868473763,5.414151297,5.93251056,6.051962741,5.746597753,5.311876407,5.714017789,5.426336725,5.783088939,5.85601831,5.277798748,5.392219737,6.048341567,5.758256842,5.837234207
156,5.528883348,5.847947167,5.906573227,5.638887868,5.573191004,5.727450414,5.935735899,5.428705292,5.739182118,5.835581869,5.90680454,5.862239049,5.799173115,5.333275163,5.928500719
157,5.773729209,5.489039521,5.552251421,5.618648138,5.780940011,5.68701347,5.919262263,5.765283597,5.327414121,5.748319683,5.935026434,5.686770994,5.856770839,5.58050089,5.889494525
158,6.022762287,5.451319699,5.645643027,5.579604899,5.44167002,5.81674459,5.79568504,5.892034554,5.563703834,5.824314417,5.882184393,5.349762725,5.910408235,5.684341519,5.641598815
159,5.860348178,5.506218978,5.777137269,5.662687448,5.339672523,5.745054159,6.002332192,5.76314377,5.86982746,5.865100837,5.959005596,5.293443356,5.785641387,5.649843668,5.724478459
160,5.850072101,5.573722766,5.942384514,5.847986354,5.822950375,5.906701237,5.84514503,5.571150418,5.695492678,5.896939778,5.820901781,5.69091987,5.803367593,5.448625891,5.430386406
161,5.677916939,5.633015968,5.727466374,5.718910532,5.322495117,5.811553988,6.047655792,5.92690505,5.792186599,5.987760171,5.308375944,5.641628773,5.868367829,5.864284218,5.330995513
162,5.944441007,5.546432197,5.610471572,5.899180129,5.702937847,5.855628534,5.934057293,5.804809245,5.494957576,6.124010377,5.856794916,5.690311272,6.009343744,5.624165931,5.92282075
163,5.678223352,5.926392508,5.863361378,5.640700558,5.627961298,5.917314654,5.814339867,5.604844896,5.800062697,5.976305297,5.833170037,5.843400159,5.665163957,5.537804635,5.882330287
164,6.103098603,5.402407852,5.393562945,6.072548986,5.7473924,5.3415287,5.870483854,5.335686934,5.897866224,5.882337739,5.927302226,5.425464464,5.958783255,5.755223733,5.871317527
165,6.119598773,5.466729633,5.672515188,5.665599218,5.757399754,5.865949592,5.870294331,5.752575275,5.591007068,6.021944875,5.623308227,5.896010015,5.975615217,5.326464277,5.523483383
166,6.03874375,5.795225637,5.515573262,5.902958872,5.856953258,5.88990674,5.884502295,5.406660728,5.698424934,5.842445871,5.606306661,5.720129135,5.750680847,5.812175015,5.934920837
167,5.968549151,5.95670658,5.816004139,5.592946599,5.915736389,5.671488037,6.090413011,5.923696471,5.973529042,5.756312405,5.918013793,5.507922998,6.172668569,6.010319694,5.950224931
168,5.893127813,5.654277915,5.668001373,6.165478427,5.770184008,5.639996433,6.137129809,5.905138788,5.909170878,5.99505524,5.827530587,5.562897626,6.005162398,5.947207902,5.638698246
169,5.94493534,5.789823303,5.748658683,6.087938357,5.471588938,5.437119628,5.907664085,5.485114558,5.903766374,6.095374281,5.49273246,5.450780055,5.768290661,5.770647422,5.946607111
170,6.089866906,5.60990924,5.645818453,5.994407843,5.825252407,6.018576695,5.780466403,5.8667634,5.844642599,5.78226544,5.418241797,5.674754558,6.038919366,5.364425472,5.897200402
171,5.839893582,5.701869622,5.813937639,6.148214509,5.967384433,5.875298682,5.751205755,5.738222965,5.57093675,6.195634557,5.808679849,5.832548775,6.113024677,5.894868553,5.790287828
172,5.722973953,5.81987458,5.647653947,5.984477772,5.687029777,5.400706335,5.989839138,5.671973458,5.871834051,5.961256887,6.019536055,5.770959477,5.74682077,5.875202524,5.809926801
173,6.034511912,5.477265615,5.474606812,5.800868257,5.867960375,5.951848953,6.032098254,5.423981757,5.905841469,5.722187231,6.036040394,5.761593679,5.891996326,6.011721664,5.719927313
174,6.058654862,5.959403351,5.693341647,6.076001323,5.902602792,5.658272739,5.854166977,5.494071375,5.719761041,5.837847714,5.50573538,5.409977893,6.217643662,5.627042144,5.567929482
175,5.943647268,5.681575265,5.794318997,6.079026908,5.905734264,5.59045759,5.980897413,5.985765779,5.709464379,6.052179895,5.714792544,5.452705364,5.984700812,5.784785406,5.762525296
176,5.871815271,5.620096313,5.96495196,5.991323822,6.014589204,5.81967169,5.708831002,5.834939195,5.918898619,5.767511871,5.587136689,6.040628079,5.866015708,5.528017589,5.475213874
177,5.845875281,6.01420965,5.436299843,5.847266249,6.035245112,5.850336245,6.057817921,5.681425727,5.904536926,5.995642294,5.409526863,5.985861836,6.147406263,5.55282781,6.050543242
178,6.191744064,5.462285529,5.566472309,6.078713738,5.74404089,5.951747456,5.868408803,5.418859235,5.461083214,5.882188496,6.004885047,5.49435625,6.0411198,5.839991585,5.730230123
179,6.091509072,5.727874613,5.605942652,6.162976737,5.535895046,5.509540952,5.958993856,5.899303502,5.807492746,6.151576046,5.683513518,6.066625498,5.767739971,5.494265803,5.725146352
180,5.801030355,5.658696201,5.864572408,5.999830807,6.039468651,5.470028339,6.157293319,6.026846623,5.702120651,6.191669227,5.800913271,6.007005397,6.041803141,5.870536466,5.661733256
181,6.06494234,5.660396073,6.049283572,5.785378204,5.998078737,5.774030658,5.688275726,5.479083595,5.975032074,6.074377039,5.549874256,6.062893413,5.822839788,5.59808614,5.459879426
182,5.888238765,5.765969817,6.075092704,5.983416398,5.583768587,5.735550581,5.797952042,5.736708625,5.676711734,5.885222178,5.74589899,5.978531072,5.78182445,5.432816463,5.797996242
183,6.182465133,5.474053122,5.434863575,6.07523174,5.842947949,5.933345519,5.752117652,5.952291832,5.482923244,6.187304982,5.992847933,5.825774835,6.232112854,5.723983414,5.609570572
184,6.094569883,5.802293484,6.062824353,5.750176866,5.894726801,5.75993111,5.838184967,5.674683638,5.701234363,6.228741735,6.066894839,5.548507551,6.069150458,5.563025935,5.991851011
185,6.166496054,5.685605929,6.06354218,6.185435602,5.861968947,6.061667663,6.164337087,5.525327413,6.091830283,5.987115581,5.746989584,6.020833286,5.941709465,5.866816962,5.585760509
186,6.26273711,5.917156555,5.949070815,6.0518491,5.613927882,5.426049233,5.902700935,6.067526463,5.929366882,6.150769498,5.518587594,5.493017687,5.899766432,5.496502671,5.871341266
187,5.96592364,5.993318605,5.701499904,5.885143893,5.997860141,6.056170917,5.791375213,5.97870336,5.939860522,6.153370313,6.019690145,5.984405494,6.097639386,6.076834881,5.775064342
188,6.059718112,5.620121896,5.433295596,6.068046077,5.633727889,5.730206344,5.883397224,5.519189905,5.850613524,6.116499573,5.541890719,6.064069608,6.263582729,5.783498781,6.083239936
189,5.715945105,5.508454987,5.604566942,6.007375875,6.09986018,6.10718449,6.146408278,5.683216168,5.651321965,6.050764109,6.02795156,5.611968809,5.870081609,5.595732464,5.941152171
190,6.083348852,5.827899814,5.568739867,6.120808638,5.830500671,5.863132033,5.938479211,5.691267459,6.079546619,5.912961354,5.540649729,5.575745681,5.968151863,5.956063837,6.09604368
191,5.754787708,6.054626534,5.791985805,6.128446544,5.458519092,6.107291861,5.919627233,5.646875091,5.61938104,5.885514577,6.114216294,5.823453285,5.803717515,5.867939031,6.137717232
192,6.182145101,6.057931874,5.992872486,6.143467327,6.116161998,5.686208125,5.865885907,6.046304436,5.841629104,5.897731013,6.10626273,5.815195365,5.971183446,5.573553691,5.881768346
193,5.971687991,5.555425501,5.651784121,6.257631975,5.552571043,5.751891212,6.224052174,5.703758952,5.990225811,6.120927388,5.630467821,5.970444064,5.725684452,5.917869336,5.575662597
194,5.984605036,6.032666751,6.023854046,6.158620675,5.825109474,6.065620693,6.246430367,5.649193498,5.674610864,6.146905602,6.024197467,5.901503624,6.276918387,6.107905062,5.984678102
195,6.01066795,5.823364324,6.085839423,6.297272511,5.749254395,5.780249575,5.960176398,6.10887971,5.712593141,6.256317261,6.129230823,5.694603398,5.964058331,6.122387795,5.988293578
196,5.995237004,5.73756727,5.811407804,6.209299457,5.87791463,5.954120881,6.29721747,5.778658165,6.041276959,5.870053318,5.940774347,6.160037498,5.891563313,5.891058542,5.9860045
197,5.932058439,6.12166905,5.64763905,6.00431262,5.963440174,5.862297928,5.862513786,5.898800337,5.975720593,6.312659723,5.741538543,5.846567236,6.028462214,5.663874055,5.782496117
198,5.865696228,5.809074681,6.157455101,6.108695948,5.758614596,6.118019099,5.81958729,6.122575273,6.043725929,5.959026848,5.731472421,5.988473022,6.043010108,5.616209745,6.064399073
199,6.100216679,5.542311806,5.787481576,6.005896195,5.760751782,5.733823638,6.173773666,5.681322693,6.049106576,6.089289949,5.589442939,5.593499956,6.068767124,5.634688699,5.820199742
200,6.267713854,5.884425167,5.755755423,5.95077898,5.800776171,5.725199849,6.174056607,6.059183297,6.095509291,6.046029793,5.759627884,5.859664716,5.766492356,5.82904646,5.819392719
201,6.165925729,5.781712078,5.86455702,5.93056,5.846009873,5.926384363,6.232308654,6.121957998,5.785032587,6.023943259,6.084092806,5.715938282,5.773710524,5.819472097,5.760890228
202,6.280807791,5.695296891,5.918609156,6.061686289,6.076128744,6.140101756,5.776829328,5.923011619,6.159052664,5.997084969,5.721279765,6.047443378,5.757513875,5.721921178,5.767111763
203,5.977204635,6.068065497,5.757909593,6.209426337,5.91144404,5.954438912,5.97662896,5.577578538,5.571114214,5.912595848,5.816574096,5.94750988,6.098156859,6.026554766,5.937352037
204,5.93941118,6.065889817,5.733699205,6.026175183,6.196845642,6.075599079,6.037333247,6.153552488,5.891187681,6.244426044,5.732905779,5.66051182,6.051114234,5.970694668,5.77284433
205,5.832887862,5.96483359,5.549391303,6.183924752,5.816675721,5.945374603,6.245422757,5.705894753,6.004248709,5.940258178,6.074731592,5.809654524,5.867384604,6.181432091,5.675093566
206,6.159353038,5.568211301,5.657144997,6.211587265,5.584597852,5.600810215,6.1211823,5.694824651,5.576677595,6.260519597,6.028254141,5.708742664,6.17537758,5.880055292,6.123790044
207,6.34485513,6.048456927,5.549941211,6.296161279,5.737643047,5.661228922,6.315960699,5.926117771,5.892248979,6.335396457,6.156325563,5.634996911,5.930843348,6.006186955,5.950016876
208,6.19725665,6.041183561,5.68587157,5.873640007,5.631575028,5.872091961,6.050677983,6.007344336,5.81662546,6.138373302,5.825515801,5.927063123,6.290828565,6.048104077,5.757588881
209,5.933555396,5.708192437,6.203537046,5.914174545,5.830825501,5.757152919,6.341736414,6.00747502,5.959041714,6.104371447,6.204166639,5.557480797,6.031061502,6.03090647,5.999989153
210,6.237070572,5.619296351,6.192814979,5.987505135,5.933899066,5.764327184,6.131193397,5.781390403,5.7905417,6.273360002,5.617975525,6.147574806,6.325287033,5.974663152,5.866120295
211,5.982824092,5.695498686,5.962905702,6.198929448,5.706492928,5.920717273,6.293725731,5.791763442,5.969958388,6.112232493,5.751161212,5.69191073,5.838961764,5.614136042,5.746270811
212,6.228874255,6.101826622,5.914020891,5.911096871,5.909711945,6.052769013,6.155387779,6.211532574,5.998474046,6.295741005,5.966341084,6.201443413,5.963908915,5.828655983,5.839486475
213,6.057581172,6.066971078,5.97833454,6.000579269,5.910208752,5.888061399,6.378602405,5.720120652,6.086913674,6.350531833,5.898534997,6.005884661,6.354937417,6.158193359,5.962840019
214,6.232790045,6.042825029,6.03185139,5.945463985,6.14960384,6.18616378,5.929903123,5.830404572,5.848233014,6.360958085,5.866300177,6.023788948,6.301631763,6.078100063,5.865988141
215,6.233578081,6.092595542,6.100734142,6.121817354,5.66487146,5.854207713,6.410411304,6.080999305,6.152619991,6.010937516,6.180383013,6.14397608,6.373745536,6.095789271,6.137605759
216,6.074225625,5.99681702,6.045754102,6.172591793,5.921003396,5.895912571,6.038794132,5.832824019,6.227445609,5.986281779,5.848224516,5.952023798,6.359004419,5.876392634,5.991960445
217,5.942273427,5.923223441,6.061619056,6.119300398,5.797534728,5.751577671,6.236092346,6.231331018,6.134433814,6.112767146,6.072578417,5.990140847,6.166379562,6.170139563,6.000906419
218,6.125826686,6.096433776,5.751356798,6.306188608,5.904301671,5.975642364,6.01555182,6.065236839,6.204867627,6.173795825,6.174857861,6.102546156,6.37148237,6.262992113,6.22020181
219,6.225014907,6.157934831,5.946063552,5.953853224,5.994514123,6.016583139,5.972204052,5.874634684,5.914811353,6.347619717,5.75842501,6.104594769,6.352944435,6.250112524,6.241148062
220,5.962408006,6.020300749,6.281336813,6.345766118,6.062874027,6.129577044,5.887282282,6.273298872,5.820598626,6.310275758,5.987063309,5.900997254,6.204209371,5.748939381,6.07095587
221,5.928513432,5.859731244,6.19802145,6.258232169,5.945705322,6.168587501,6.370588422,6.244718391,6.130777436,6.36114241,6.062092937,6.02671248,6.175169066,6.156226458,6.006742352
222,5.891569877,5.896233555,6.262508092,6.160214351,6.212871432,6.051580744,5.911517997,5.902619464,6.131539667,6.36581044,5.849401145,5.772667874,6.257365018,5.653290284,6.165350022
223,6.097094606,6.034187487,5.881824028,5.917537213,5.950191872,6.172668113,6.336916856,5.752121227,5.735805061,5.868713792,6.181282341,6.257236356,6.016307117,6.176458238,6.290166953
224,6.317442401,5.846004639,6.223178263,5.933373536,6.065806298,6.016239141,6.080750373,6.082758647,5.71805543,6.333188922,5.641046652,6.128542885,6.265635696,6.148891608,5.907800184
225,6.427369871,5.65752701,5.668740506,6.042519426,6.262060559,6.28965791,6.285850031,6.139554536,6.115187065,6.353521192,5.956896968,6.084828647,6.093030253,6.270841248,5.932355675
226,6.09989421,5.947554402,5.905810224,6.354973479,5.736549462,5.887739948,6.128332727,5.749166654,6.124530832,6.118050676,6.138039691,5.908301344,5.958824607,6.129219586,6.119279862
227,6.316723363,6.269389761,5.825934176,6.163061464,5.762801413,5.992619541,5.960398039,6.00012373,6.159290447,5.896365034,5.850797363,6.234806675,6.132909046,6.093027573,5.788837376
228,6.261213049,5.889840942,6.133483159,6.342317828,5.995405268,6.055233401,6.112902227,6.140122265,5.886264156,6.145319753,6.016793455,6.085151967,6.114252639,5.749559467,6.286898321
229,6.387819061,5.640120279,6.26792043,6.423743594,5.777148884,6.019408854,6.210318021,6.227838049,5.858990803,5.920132337,5.85563819,6.036434181,6.408527267,6.182241163,6.065983435
230,6.424729404,5.788313189,5.91590113,6.05630266,6.190150434,6.159586413,5.955874255,6.295760795,5.942829998,6.311762002,6.101938138,5.797662406,6.194898847,5.877166275,6.180067208
231,5.951269813,6.137565084,5.882306178,6.356759764,6.291840937,6.119250001,6.261740758,6.162499074,6.055038518,6.078387306,5.984464563,5.916226713,5.951761339,5.760113215,5.919631631
232,6.209066963,5.687158006,6.049737313,6.141650041,5.962585833,5.734815322,6.366576678,6.115664273,5.808237376,6.220594716,6.01445097,6.137553126,5.944363535,6.151519362,5.944875437
233,6.154507528,6.036647496,6.323168272,6.336473462,5.760352499,5.800863815,6.283780748,6.158283252,6.172495315,6.111695945,6.208910146,5.946263363,6.237620997,5.928862881,5.703817627
234,6.326226952,5.92681727,6.318536137,6.368015382,5.927565266,6.229433365,6.09973557,6.154138788,6.110701556,6.006795932,6.167731347,6.052530347,6.264855845,6.228527842,6.228330719
235,6.428846774,6.026724781,6.114404556,6.292171401,6.073315187,6.084777629,6.174691709,6.159137982,5.946556896,6.070186082,5.927163526,5.980871421,5.98654619,6.246206955,5.880211556
236,6.107989898,6.307449387,5.920059779,6.161171047,6.183768823,6.147247676,5.949586261,6.286060449,6.111810433,6.497046845,6.300710913,6.147259998,6.006123885,5.994055621,6.284511535
237,6.040606968,6.093790919,6.260616192,6.082816063,5.993962882,6.212060024,6.023412083,5.983515419,5.814470758,6.410052163,6.262027175,5.98299679,6.441637717,6.258791978,5.877571507
238,6.257740992,6.269899745,6.215692223,6.205903009,6.017210871,5.980286256,6.458976972,6.321489493,5.748432369,6.302438285,6.358863106,5.907952123,6.233433717,6.305449752,6.092421602
239,6.277143799,6.332561683,6.260482027,6.196659232,6.344916336,6.071954778,6.354423193,6.032138707,6.301083041,5.899009094,5.980691361,6.137906472,6.393744864,6.231466504,6.358095139
240,6.065099391,6.322472301,5.957606275,6.439276617,6.151538483,6.129696054,6.199367722,6.346376861,6.033368401,6.302132415,6.117397302,6.249442319,6.010312567,5.868356546,5.78470476
241,6.467461081,6.355275372,6.344995623,6.400745267,6.308854804,6.208866579,6.491078567,6.262021992,6.295083023,5.9460023,6.164864917,6.138691813,6.315575728,6.187052867,6.162891964
242,5.887163355,6.306096445,5.75507365,6.336405708,5.957574687,6.380021274,6.124035451,6.074463965,6.199265945,5.937080215,6.113781696,6.308876556,6.452233569,6.246397172,5.764634811
243,6.09139133,5.809945826,6.15036931,6.283409437,6.280146187,6.292474323,6.459081773,5.769415369,5.764508814,6.398288999,6.042888107,6.251232915,6.445537642,6.374186716,6.14399013
244,6.070209293,6.255650457,6.342877848,6.474851385,5.92207319,6.072918064,6.217011256,6.190834619,5.804980383,6.334496758,6.122082649,6.293237686,6.249870729,5.757982332,6.117476907
245,6.084538327,5.857379642,6.07506457,6.461201545,5.763979762,6.049977391,6.261245051,6.270721381,5.724216253,6.080623133,6.026164153,6.213393902,5.990552169,6.108849534,6.233099696
246,6.416057315,6.302526463,5.95620564,6.132784486,6.340465391,5.710200203,6.436828317,5.942658365,6.108445657,6.42639552,5.85908691,6.295245716,6.27955581,6.073489669,5.99572555
